HS_NO     NOTE
7323     鋼鐵製餐桌、廚房或其他家用物品及其零件；鋼鐵絲絨；鋼鐵製洗鍋物及洗濯或擦亮片、手套及類似品
732310   鋼鐵絲絨；洗鍋物及洗濯或擦亮片、手套及類似品
73231010 鋼鐵絲絨
73231090 洗鍋物及洗濯或擦亮片、手套及類似品
73239    －其他︰
732391   非搪瓷鑄鐵者
73239100 非搪瓷鑄鐵製餐桌、廚房或其他家用物品及其零件
732392   搪瓷鑄鐵者
73239200 搪瓷鑄鐵餐桌、廚房或其他家用物品及其零件
732393   不銹鋼者
73239300 不銹鋼製餐桌、廚房或其他家用物品及其零件
732394   搪瓷鋼鐵者（鑄鐵者除外）
73239400 搪瓷鋼鐵製餐桌、廚房或其他家用物品及其零件
732399   其他
73239900 其他鋼鐵製餐桌、廚房或其他家用物品及其零件
7324     鋼鐵製衛生設備及其零件
732410   不銹鋼製污水槽及洗面盆
73241000 不銹鋼製污水槽及洗面盆
73242    －浴盆︰
732421   不論是否搪瓷之鑄鐵製者
73242100 浴盆，不論是否搪瓷之鑄鐵製者
732429   其他
73242900 其他鋼鐵製浴盆
732490   其他，包括零件
73249000 其他鋼鐵製衛生設備及其零件
7325     其他鋼鐵鑄造製品
732510   非展性鑄鐵者
73251000 非展性鑄鐵製品
73259    －其他︰
732591   滾磨機用研磨球及類似製品
73259100 滾磨機用研磨球及類似製品
732599   其他
73259910 鋼鐵鑄件毛坯
73259990 其他鋼鐵鑄造製品
7326     其他鋼鐵製品
73261    －鍛造或衝製，但未進一步加工者︰
732611   滾磨機用研磨球及類似製品
73261100 供滾磨機用研磨球及類似製品
732619   其他
73261900 其他鋼鐵鍛造品或衝製品，但未進一步加工者
732620   鋼鐵線製品
73262000 其他鋼鐵線製品
732690   其他
73269010 鋼鐵製菸具及化粧用具
73269020 鋼鐵製辦事室用品
73269030 鋼鐵製船舵
73269051 鋼鐵製冶金用坩堝
73269052 鋼鐵製紡織機用紗管
73269059 其他工業用鋼鐵製品
73269060 搪瓷鐵器
73269070 實驗室及醫療用鋼鐵製品
73269080 不銹鋼、合金鋼或以重量計含碳量０．６％及以上之非合金鋼條及桿切成之小片段，其長度不超過其最大橫斷面尺寸，未進一步加工者
73269090 其他鋼鐵製品
74       第７４章　銅及其製品
7401     鑌（冰）銅；泥銅（沈澱銅）
740100   鑌（冰）銅；泥銅（沈澱銅）
74010010 鑌（冰）銅
74010090 泥銅（沈澱銅）
7402     未精煉銅；供電解法精煉用之陽極銅
740200   未精煉銅；供電解法精煉用之陽極銅
74020000 未精煉銅；供電解法精煉用之陽極銅
7403     精煉銅及銅合金，未經塑性加工者
74031    －精煉銅︰
740311   陰極及陰極型
74031100 陰極及陰極型精煉銅，未經塑性加工者
740312   拉線條料（條錠）
74031200 精煉銅拉線條料（條錠），未經塑性加工者
740313   小坯
74031300 精煉小銅坯，未經塑性加工者
740319   其他
74031900 其他精煉銅，未經塑性加工者
74032    －銅合金︰
740321   銅鋅基之合金（黃銅）
74032100 銅鋅基之合金（黃銅），未經塑性加工者
740322   銅錫基之合金（青銅）
74032200 銅錫基之合金（青銅），未經塑性加工者
740329   其他銅合金（第７４０５節銅母合金除外）
74032910 銅鎳基之合金（鎳銅）或銅鎳鋅基之合金（白銅、鎳銀），未經塑性加工者
74032990 其他銅合金（第７４０５節銅母合金除外），未經塑性加工者
7404     銅廢料及碎屑
740400   銅廢料及碎屑
74040010 銅及黃銅廢料及碎屑
74040090 其他銅廢料及碎屑
7405     銅母合金
740500   銅母合金
74050000 銅母合金
7406     銅粉及鱗片
740610   非層狀結構之粉
74061000 非層狀結構之銅粉
740620   層狀結構之粉；鱗片
74062000 層狀結構之銅粉；鱗片
7407     銅條、桿及型材
740710   精煉銅製者
74071010 精煉銅條及桿
74071030 連續內溝槽（或稱內螺紋）或連續外翅片之精煉銅管
74071090 其他精煉銅型材
74072    －銅合金製者︰
740721   銅鋅基之合金（黃銅）製者
74072110 銅鋅基之合金（黃銅）條及桿
74072120 銅鋅基之合金（黃銅）型材
740729   其他
74072911 銅錫基之合金（青銅）條及桿
74072912 銅錫基之合金（青銅）型材
74072921 銅鎳基之合金（鎳銅）或銅鎳鋅基之合金（白銅、鎳銀）條及桿
74072922 銅鎳基之合金（鎳銅）或銅鎳鋅基之合金（白銅、鎳銀）型材
74072991 其他銅合金條及桿
74072992 其他銅合金型材
7408     銅線
74081    －精煉銅製者︰
740811   最大橫斷面尺寸超過６公厘者
74081100 精煉銅線，最大橫斷面尺寸超過６公厘者
740819   其他
74081900 精煉銅線，最大橫斷面尺寸不超過６公厘者
74082    －銅合金製者︰
740821   銅鋅基之合金（黃銅）製者
74082100 銅鋅基之合金（黃銅）線
740822   銅鎳基之合金（鎳銅）或銅鎳鋅基之合金（白銅、鎳銀）製者
74082200 銅鎳基之合金（鎳銅）或銅鎳鋅基之合金（白銅、鎳銀）線
740829   其他
74082910 銅錫基之合金（青銅）線
74082990 其他銅合金線
7409     銅板、片及扁條，其厚度超過０．１５公厘者
74091    －精煉銅製者︰
740911   成捲者
74091110 成捲精煉銅板及片，其厚度超過０．１５公厘者
74091120 成捲精煉銅扁條，其厚度超過０．１５公厘者
740919   其他
74091910 精煉銅板及片，其厚度超過０．１５公厘者
74091920 精煉銅扁條，其厚度超過０．１５公厘者
74092    －銅鋅基之合金（黃銅）製者︰
740921   成捲者
74092100 成捲銅鋅基之合金（黃銅）板、片及扁條，其厚度超過０．１５公厘者
740929   其他
74092900 其他銅鋅基之合金（黃銅）板、片及扁條，其厚度超過０．１５公厘者
74093    －銅錫基之合金（青銅）製者︰
740931   成捲者
74093100 成捲銅錫基之合金（青銅）板、片及扁條，其厚度超過０．１５公厘者
740939   其他
74093900 其他銅錫基之合金（青銅）板、片及扁條，其厚度超過０．１５公厘者
740940   銅鎳基之合金（鎳銅）或銅鎳鋅基之合金（白銅、鎳銀）製者
74094000 銅鎳基之合金（鎳銅）或銅鎳鋅基之合金（白銅、鎳銀）板、片及扁條，其厚度超過０．１５公厘者
740990   其他銅合金製者
74099000 其他銅合金板、片及扁條，其厚度超過０．１５公厘者
7410     銅箔（不論是否印花或以紙、紙板、塑膠或類似襯料襯墊者），其厚度（不包括襯物）不超過０．１５公厘者
74101    －未襯者︰
741011   精煉銅製者
74101110 精煉銅箔，未襯，其厚度在０．０７公厘以下者，不論是否有樹脂塗佈
74101190 其他精煉銅箔，未襯，其厚度不超過０．１５公厘者
741012   銅合金製者
74101200 銅合金箔，未襯，其厚度不超過０．１５公厘者
74102    －有襯者︰
741021   精煉銅製者
74102110 精煉銅箔，有襯，其厚度在０．０７公厘以下者
74102190 其他精煉銅箔，有襯，其厚度不超過０．１５公厘者
741022   銅合金製者
74102200 銅合金箔，有襯，其厚度不超過０．１５公厘者
7411     銅管
741110   精煉銅製者
74111000 精煉銅管
74112    －銅合金製者︰
741121   銅鋅基之合金（黃銅）製者
74112100 銅鋅基之合金（黃銅）管
741122   銅鎳基之合金（鎳銅）或銅鎳鋅基之合金（白銅、鎳銀）製者
74112200 銅鎳基之合金（鎳銅）或銅鎳鋅基之合金（白銅、鎳銀）製管
741129   其他
74112900 其他銅合金管
7412     銅管配件（例如︰接頭、肘管、套管）
741210   精煉銅製者
74121000 精煉銅管配件
741220   銅合金製者
74122010 銅合金管配件（例如︰接頭、肘管、套管），黃銅製
74122090 銅合金管配件（例如︰接頭、肘管、套管），其他銅合金製
7413     銅製絞股線、纜、編帶及類似品，非電氣絕緣者
741300   銅製絞股線、纜、編帶及類似品，非電氣絕緣者
74130010 用於傳動裝置之銅製編帶及絞股線
74130090 其他銅製絞股線、纜、編帶及類似品，非電氣絕緣者
7415     銅製或附有銅質釘頭之鋼鐵製釘、平頭釘、圖釘、肘釘（第８３０５節者除外）及類似製品；銅製螺釘、螺栓、螺帽、螺旋鈎、鉚釘、橫梢、開口梢、墊圈（包括彈簧墊圈）及類似品
741510   釘及平頭釘、圖釘、肘釘及類似品
74151000 銅製或附有銅質釘頭之鋼鐵製釘、平頭釘、圖釘、肘釘及類似品
74152    －其他製品，無螺紋者︰
741521   墊圈（包括彈簧墊圈）
74152100 銅墊圈（包括彈簧墊圈），無螺紋者
741529   其他
74152910 銅開口梢
74152990 其他無螺紋銅製品
74153    －其他螺紋製品︰
741533   螺釘；螺栓及螺帽
74153300 銅製螺釘；銅製螺栓及螺帽
741539   其他
74153900 銅製其他螺紋製品
7418     銅製餐桌、廚房或其他家用品及其零件；銅製洗鍋物及洗濯擦亮片、手套及類似品；銅製衛生設備及其零件
741810   餐桌、廚房或其他家用物品及其零件；洗鍋物及洗濯或擦亮片、手套及類似品
74181000 銅製餐桌、廚房或其他家用物品及其零件；銅製洗鍋物及洗濯或擦亮片、手套及類似品
741820   衛生設備及其零件
74182000 銅製衛生設備及其零件
7419     其他銅製品
741910   鏈及其零件
74191000 銅鏈及其零件
74199    －其他︰
741991   鑄、模、衝或鍛製，但未進一步加工者
74199100 其他銅製品，經鑄、模、衝或鍛製，但未進一步加工者
741999   其他
74199911 銅製貯藏壓縮或液化氣體之容器
74199919 其他銅製貯器、容槽、桶及類似容器
74199920 銅製菸具、化粧用具及辦事室用具
74199930 電鍍用陽極銅
74199940 銅線製布
74199950 銅線製柵格及網
74199960 銅製拉孔片
74199970 銅彈簧
74199990 其他銅製品
75       第７５章　鎳及其製品
7501     鑌鎳、氧化鎳燒結物及冶煉鎳時所得之其他中間產品
750110   鑌鎳
75011000 鑌鎳
750120   氧化鎳燒結物及冶煉鎳時所得之其他中間產品
75012000 氧化鎳燒結物及冶煉鎳時所得之其他中間產品
7502     未經塑性加工鎳
750210   鎳，非合金者
75021000 鎳，未經塑性加工者
750220   鎳合金
75022000 鎳合金，未經塑性加工者
7503     鎳廢料及碎屑
750300   鎳廢料及碎屑
75030000 鎳廢料及碎屑
7504     鎳粉及鱗片
750400   鎳粉及鱗片
75040000 鎳粉及鱗片
7505     鎳條、桿、型材及線
75051    －條、桿及型材︰
750511   鎳，非合金者
75051110 鎳條及桿
75051120 鎳型材
750512   鎳合金者
75051210 鎳合金條及桿
75051220 鎳合金型材
75052    －線︰
750521   鎳，非合金者
75052100 鎳線，非合金者
750522   鎳合金者
75052200 鎳合金線
7506     鎳板、片、扁條及箔
750610   鎳，非合金者
75061010 鎳板及片
75061020 鎳扁條
75061030 鎳箔
750620   鎳合金者
75062010 鎳合金板及片
75062020 鎳合金扁條
75062030 鎳合金箔
7507     鎳管及管配件（例如︰接頭、肘管、套管）
75071    －管︰
750711   鎳，非合金者
75071100 鎳管，非合金者
750712   鎳合金者
75071200 鎳合金管
750720   管配件
75072000 鎳製管配件
7508     其他鎳製品
750810   鎳線製布　柵格及網
75081000 鎳線製布、柵格及網
750890   其他
75089010 鍛造或未鍛造之鎳電鍍陽極，包括電解產品
75089090 其他鎳製品
76       第７６章　鋁及其製品
7601     未經塑性加工鋁
760110   鋁，非合金
76011000 鋁，非合金，未經塑性加工者
760120   鋁合金
76012010 鋁合金，直徑４吋及以上圓鋁擠錠，未經塑性加工者
76012020 鋁合金錠
76012090 其他鋁合金，未經塑性加工者
7602     鋁廢料及碎屑
760200   鋁廢料及碎屑
76020000 鋁廢料及碎屑
7603     鋁粉及鱗片
760310   非薄層結構之粉
76031000 非薄層結構之鋁粉
760320   薄層結構之粉；鱗片
76032000 薄層結構之鋁粉；鱗片
7604     鋁條、桿及型材
760410   鋁，非合金
76041010 鋁條及桿
76041020 鋁型材
76042    －鋁合金者︰
760421   空心型材
76042100 鋁合金空心型材
760429   其他
76042910 鋁合金條及桿
76042920 鋁合金型材
7605     鋁線
76051    －鋁，非合金︰
760511   其最大橫斷面尺寸超過七公厘者
76051110 鋁拉絲條
76051190 其他鋁線，其最大橫斷面尺寸超過７公厘者
760519   其他
76051900 鋁線，其最大橫斷面尺寸７公厘及以下者
76052    －鋁合金者︰
760521   其最大橫斷面尺寸超過七公厘者
76052110 鋁合金拉絲條
76052190 其他鋁合金線，其最大橫斷面尺寸超過７公厘者
760529   其他
76052900 鋁合金線，其最大橫斷面尺寸７公厘及以下者
7606     鋁板、片及扁條，厚度超過０．２公厘者
76061    －長方形（包括正方形）︰
760611   鋁，非合金
76061111 長方形（包括正方形）鋁板及片，厚度超過０．２公厘者，經鍍面、塗面或護面者
76061119 其他長方形（包括正方形）鋁板及片，厚度超過０．２公厘者
76061120 長方形（包括正方形）鋁扁條，厚度超過０．２公厘者
760612   鋁合金者
76061211 鋁合金長方形板及片（包括正方形），厚度超過０．２公厘者，經鍍面、塗面或護面者
76061219 其他鋁合金長方形板及片（包括正方形），厚度超過０．２公厘者
