HS_NO       NOTE
8476810000 其他附有加熱或冷藏裝置之機器
8476891000 換幣機
8476892000 郵票出售機
8476899000 其他自動販賣機
8476901000 郵票出售機零件
8476902000 換幣機零件
8476909000 其他自動販賣機零件
8477100010 製造光碟用射出成型機
8477100090 其他射出成型機
8477201000 多層押出機
8477209000 其他押出機
8477300000 吹製成型機
8477400000 真空成型機及其他熱定型機
8477510000 輪胎新製或翻修用機械或內胎製造機械
8477590000 其他模製或造形用機械
8477800000 其他第８４７７節所屬之機械
8477900000 第８４７７節所屬機械之零件
8478100000 菸草調製或製造機械
8478900000 菸草調製或製造機械之零件
8479101000 泥漿或混凝土舖佈機器
8479102000 道路噴沙石機器或舖佈瀝青類路面材料機器
8479109000 其他公共工程、建築或類似之機械
8479200000 動物或植物油脂之萃取或調製用機械
8479300000 以木材或其他木質材料製造粒片板建築纖板用壓床及處理木材或軟木之其他機械
8479400000 製繩或製索機
8479501000 多用途工業機器人
8479509000 未在其他部份載明或包括之工業用機器人
8479600000 蒸發式空氣冷卻器
8479710000 旅客登機橋
8479790000 旅客登船橋
8479810000 處理金屬用機械，包括電線捲繞機
8479820000 混合、揉合、軋碎、磨粉、篩分、精選、均質、乳化或攪拌機器
8479891000 空氣增濕機、除濕機
8479892000 浸鍍機械
8479893000 船舶駕駛設備及舵具
8479895000 空氣污染防制設備、噪音防制設備、振動防制設備、環境監測設備、水污染防治設備及廢棄物清理設備
8479896100 專用或主要用於製造印刷電路組件之自動插置電子元件機器
8479896900 其他自動插件機
8479897000 電子零件表面粘著機
8479899110 電漿清潔機
8479899940 製造光碟用刻版機
8479899999 其他第８４７９節所屬之機械
8479901000 船舶駕駛設備及舵具之零件
8479902000 空氣污染防制設備、噪音防制設備、振動防制設備、環境監測設備、水污染防治設備及廢棄物清理設備之零件
8479903000 專用或主要用於製造印刷電路組件之自動插置電子元件機器零件
8479909000 其他第８４７９節所屬機械之零件
8480100000 金屬鑄造用模箱
8480200000 模座
8480300000 模型
8480410000 金屬或金屬碳化物用射出模或壓縮模
8480490000 其他金屬或金屬碳化物用模
8480500000 玻璃用模
8480600000 礦物材料用模
8480710010 製造光碟用模具
8480710090 其他橡膠或塑膠用射出模或壓縮模
8480790000 其他橡膠或塑膠用模
8481100000 減壓閥
8481200000 油壓或氣壓傳動閥
8481300000 止回（不回流）閥
8481400000 安全閥或放洩閥
8481801000 水龍頭
8481802000 消防栓及消防撒水頭
8481803000 木栓
8481804100 腳踏車車胎用閥
8481804200 機器腳踏車車胎用閥
8481804900 其他機動車輛車胎用閥
8481805000 電壓３０００伏特及以上斷路器用真空閥
8481806000 天然氣管線緊急自動遮斷器（閥）
8481809000 其他第８４８１節所屬之貨品
8481901000 內胎閥之零件
8481902000 消防栓之零件
8481909000 其他第８４８１節所屬貨品之零件
8482101000 滾珠軸承，紡織機專用
8482102000 滾珠軸承，內徑未達３５毫米
8482103000 滾珠軸承，內徑３５毫米以上
8482109000 其他滾珠軸承
8482201000 推拔滾子軸承，包括錐形與推拔滾子組合者，紡織機專用
8482209000 其他推拔滾子軸承，包括錐形與推拔滾子組合者
8482301000 球面滾子軸承，紡織機專用
8482309000 其他球面滾子軸承
8482401000 滾針軸承，紡織機專用
8482409000 其他滾針軸承
8482501000 其他圓筒滾子軸承，紡織機專用
8482509000 其他圓筒滾子軸承
8482800000 其他軸承，包括滾珠及滾子組合之軸承
8482911000 軸承用滾珠
8482912000 軸承用滾針、滾子
8482991000 軸承用鋼圈（未經研磨）
8482992000 軸承用保持器
8482999000 其他滾珠或滾子軸承之零件
8483101000 機動車輛引擎用傳動軸及曲柄
8483102000 機器腳踏車引擎用傳動軸及曲柄
8483103000 手提電動工具之傳動軸
8483109000 其他傳動軸及曲柄
8483200000 軸承殼，附有滾珠或滾子軸承
8483301000 軸承殼，未附有滾珠或滾子軸承
8483302000 平軸承
8483401000 引擎內部用齒輪及齒輪裝置，機動車輛及機器腳踏車用者除外
8483402000 滾珠螺桿
8483403000 滾子螺桿
8483404000 滾珠或滾柱式線性滑軌
8483409000 其他第８４８３．４０目所屬之貨品
8483500000 飛輪及滑輪，包括滑輪組
8483601000 離合器
8483602000 聯軸器（包括萬向接頭）
8483901000 機動車輛用之齒輪、鏈輪及其他傳動元件，單獨呈現者；及第８４８３節所屬之機動車輛零件
8483902000 機器腳踏車用之齒輪、鏈輪及其他傳動元件，單獨呈現者；及第８４８３節所屬之機器腳踏車零件
8483909000 其他齒輪、鏈輪及其他傳動元件，單獨呈現者；及第８４８３節所屬貨品之零件
8484100000 密合墊及金屬片與其他材料或兩層或多層金屬片合成之類似接合墊
8484200000 機械軸封
8484901000 密合墊組或類似接合墊組，引擎及機械用
8484902000 密合墊組或類似接合墊組，機器腳踏車用
8484903000 密合墊組或類似接合墊組，機動車輛用
8484909000 其他密合墊組或類似接合墊組
8486100020 供半導體晶圓製程用之磨光、拋光及研磨機器
8486100090 其他製造晶柱或晶圓之機器及器具
8486200011 生產半導體用化學氣相沈積器具
8486200012 製造半導體用之物理氣相沈積器具
8486200020 供半導體晶圓用之雷射、其他光或光子束切削加工之機器
8486200031 供半導體材料乾式蝕刻圖形用工具機
8486200032 供蝕刻、去除光阻物或清洗半導體晶圓之噴灑機具
8486200033 供濕蝕刻、顯影、去除光阻物或清洗半導體晶圓之器具
8486200040 半導體晶圓磊晶沈積機
8486200050 供摻雜半導體材料之離子植入器
8486200061 生產半導體晶圓用之步進及重複對準機
8486200062 生產半導體晶圓用之掃描對準機
8486200063 電子束直接寫入晶圓器具
8486200069 其他將電路圖投影或繪圖在感光性半導體材料上之器具
8486200071 半導體晶圓加工用旋轉乾燥機
8486200072 供感光乳劑塗附在半導體晶圓上之旋轉器
8486200073 製造半導體晶圓用之光阻塗佈器具
8486200080 供半導體晶圓氧化、擴散或回火用之快速加熱器具
8486200090 其他製造半導體裝置或積體電路之機器及器具
8486300010 生產平板顯示器用之微影設備
8486300090 其他製造平面顯示器之機器及器具
8486400010 供半導體裝置或積體電路用之雷射、其他光或光子束之雕刻機器
8486400020 半導體製程中，供修護光罩及網線之聚離子束銑削機器
8486400090 其他本章註九（丙）所規範之機器及器具
8486900010 生產半導體用化學蒸著沈積器具之零件
8486900020 供蝕刻、去除光阻物或清洗半導體晶圓之噴灑機具之零件
8486900030 供半導體晶圓生產使用，以雷射、其他光或光子束切削任何材料加工之機器之零件
8486900040 供半導體材料乾式蝕刻圖形用機器之零件
8486900050 半導體晶圓快速加熱器具之零件
8486900060 製造半導體用之物理氣相沈積器之零件
8486900090 其他第８４８６節所屬機器之零件及附件
8487100000 船舶推進器及其葉片
8487901100 機動車輛及機器腳踏車用油封圈
8487901900 其他油封圈
8487902000 非自動之加油罐
8487903000 加脂乳頭
8487909000 其他本章未列名之機械零件
8501101000 防爆型電動機，輸出未超過３７．５瓦者
8501109000 其他電動機，輸出未超過３７．５瓦者
8501201000 交直流兩用防爆型電動機，輸出超過３７．５瓦者
8501209000 其他交直流兩用電動機，輸出超過３７．５瓦者
8501311100 防爆型直流電動機，輸出超過３７．５瓦，但未超過７５０瓦者
8501311900 其他直流電動機，輸出超過３７．５瓦，但未超過７５０瓦者
8501312100 電動發電機，輸出未超過７５０瓦者
8501312900 其他直流發電機，輸出未超過７５０瓦者
8501321100 防爆型直流電動機，輸出超過７５０瓦，但未超過７５瓩者
8501321200 直流伺服電動機，輸出超過７５０瓦，但未超過７５瓩者
8501321900 其他直流電動機，輸出超過７５０瓦，但未超過７５瓩者
8501322100 電動發電機，輸出超過７５０瓦，但未超過７５瓩者
8501322900 其他直流發電機，輸出超過７５０瓦，但未超過７５瓩者
8501331100 防爆型直流電動機，輸出超過７５瓩，但未超過３７５瓩者
8501331200 直流伺服電動機，輸出超過７５瓩，但未超過３７５瓩者
8501331900 其他直流電動機，輸出超過７５瓩，但未超過３７５瓩者
8501332100 電動發電機，輸出超過７５瓩，但未超過３７５瓩者
8501332900 其他直流發電機，輸出超過７５瓩，但未超過３７５瓩者
8501341100 防爆型直流電動機，輸出超過３７５瓩者
8501341200 直流伺服電動機，輸出超過３７５瓩者
8501341900 其他直流電動機，輸出超過３７５瓩者
8501342100 電動發電機，輸出超過３７５瓩者
8501342900 其他直流發電機，輸出超過３７５瓩者
8501401000 其他防爆型單相交流電動機
8501402000 單相交流伺服電動機，輸出不超過３．７５瓩者
8501409000 其他單相交流電動機
8501511000 防爆型多相交流電動機，輸出超過３７．５瓦，但未超過７５０瓦者
8501519000 其他多相交流電動機，輸出超過３７．５瓦，但未超過７５０瓦者
8501521000 防爆型多相交流電動機，輸出超過７５０瓦，但未超過７５瓩者
8501522000 多相交流伺服電動機，輸出超過３．７５瓩，但未超過７５瓩者
8501529000 其他多相交流電動機，輸出超過７５０瓦，但未超過７５瓩者
8501531000 防爆型多相交流電動機，輸出超過７５瓩者
8501532000 多相交流伺服電動機，輸出超過７５瓩者
8501539100 其他多相交流電動機輸出超過７５瓩，但未超過３７５瓩者
8501539200 其他多相交流電動機輸出超過３７５瓩者
8501611000 輪機發電機，輸出未超過７５仟伏安者
8501612000 汽油或柴油發電機，輸出未超過７５仟伏安者
8501619000 其他交流發電機，輸出未超過７５仟伏安者
8501621000 輪機發電機，輸出超過７５仟伏安，但未超過３７５仟伏安者
8501622000 汽油或柴油發電機，輸出超過７５仟伏安，但未超過３７５仟伏安者
8501629000 其他交流發電機，輸出超過７５仟伏安，但未超過３７５仟伏安者
8501631000 輪機發電機，輸出超過３７５仟伏安，但未超過７５０仟伏安者
8501632000 汽油或柴油發電機，輸出超過３７５仟伏安，但未超過７５０仟伏安者
8501639000 其他交流發電機，輸出超過３７５仟伏安，但未超過７５０仟伏安者
8501641000 輪機發電機，輸出超過７５０仟伏安者
8501642100 汽油或柴油發電機，輸出超過７５０仟伏安，但未超過９３０仟伏安者
8501642900 汽油或柴油發電機，輸出超過９３０仟伏安者
8501649000 其他交流發電機，輸出超過７５０仟伏安者
